pO2,PO4,mscore,State,pCO2,efolding (m),globe_avg_temp (C),dissolved_O2_sur (molkg-1x1E6),file,benthic_anoxia
1.0,1.1,0.4600924937770734,Kellwasser,5.0,0.75,24.06,89.3387186806649,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.21,6.42
0.9,1.1,0.6158476958834063,Kellwasser,5.0,0.75,24.06,84.9223870318383,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.11,8.44
0.8,1.1,0.6045041604422219,Kellwasser,5.0,0.75,24.06,81.05720189632848,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.01,18.9
1.2,1.2,0.1396282455638828,Kellwasser,5.0,0.75,24.06,120.85404159734026,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.42,4.13
1.1,1.2,0.4836377838011663,Kellwasser,5.0,0.75,24.06,113.09084220556542,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.32,6.33
1.0,1.2,0.6223113624282418,Kellwasser,5.0,0.75,24.06,106.70720075722784,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.22,7.61
0.9,1.2,0.6131492843399605,Kellwasser,5.0,0.75,24.06,101.31408635061234,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.12,13.58
0.8,1.2,0.3798226013936944,Kellwasser,5.0,0.75,24.06,96.7138767009601,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.02,27.06
1.2,1.3,0.3223921736658681,Kellwasser,5.0,0.75,24.06,142.83167547546327,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.43,6.06
1.1,1.3,0.6295722391408229,Kellwasser,5.0,0.75,24.06,133.29429202713072,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.33,7.8
1.0,1.3,0.5912865984508942,Kellwasser,5.0,0.75,24.06,125.50852261483668,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.23,10.73
0.9,1.3,0.4163368687700509,Kellwasser,5.0,0.75,24.06,118.99068340426312,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.13,21.93
0.8,1.3,0.2893068617503139,Kellwasser,5.0,0.75,24.06,113.46883547957988,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.03,33.85
1.2,1.4,0.5700870398771313,Kellwasser,5.0,0.75,24.06,166.23776173219085,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.44,7.34
1.1,1.4,0.5807262352759401,Kellwasser,5.0,0.75,24.06,155.25500930380076,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.34,8.99
1.0,1.4,0.4170264483282536,Kellwasser,5.0,0.75,24.06,145.83255688194183,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.24,17.25
0.9,1.4,0.2915816784774137,Kellwasser,5.0,0.75,24.06,138.0294415866956,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.14,28.44
0.8,1.4,0.2179219565354095,Kellwasser,5.0,0.75,24.06,131.4008404733613,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5b.dat.04,39.63
1.2,1.5,0.0100503724014163,Background,5.0,0.75,24.06,63.58027167152613,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.40,8.44
1.1,1.5,0.0207961963218571,Background,5.0,0.75,24.06,60.88902591727674,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.30,12.94
1.0,1.5,0.0375333802108802,Background,5.0,0.75,24.06,58.53344191564247,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.20,24.04
0.9,1.5,0.0326632229268443,Background,5.0,0.75,24.06,56.37588401441462,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.10,34.04
0.8,1.5,0.0264908537576388,Background,5.0,0.75,24.06,54.35731145553291,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.00,45.23
1.2,1.6,0.014677672951969,Background,5.0,0.75,24.06,77.60593143757433,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.41,10.28
1.1,1.6,0.0335804270272938,Background,5.0,0.75,24.06,74.50285193044692,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.31,18.81
1.0,1.6,0.0307270940746159,Background,5.0,0.75,24.06,71.77776569733396,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.21,28.99
0.9,1.6,0.0247675663350397,Background,5.0,0.75,24.06,69.13830293342471,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.11,38.9
0.8,1.6,0.0215950650437721,Background,5.0,0.75,24.06,66.80601654807106,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.01,49.72
1.2,1.7,0.0295110328314822,Background,5.0,0.75,24.06,92.660695372615,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.42,14.4
1.1,1.7,0.0270253841399421,Background,5.0,0.75,24.06,89.04434071155265,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.32,24.59
1.0,1.7,0.0241468181159681,Background,5.0,0.75,24.06,85.74733510613441,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.22,33.94
0.9,1.7,0.0199853224015361,Background,5.0,0.75,24.06,82.79585017589852,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.12,43.76
0.8,1.7,0.0174386030023693,Background,5.0,0.75,24.06,80.14620107132941,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.02,53.76
1.2,1.8,0.0230190434800587,Background,5.0,0.75,24.06,108.65738295251504,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.43,20.46
1.1,1.8,0.0225802832656439,Background,5.0,0.75,24.06,104.45812222315,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.33,29.27
1.0,1.8,0.0184728670717787,Background,5.0,0.75,24.06,100.6863676593639,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.23,37.98
0.9,1.8,0.0157596496367041,Background,5.0,0.75,24.06,97.26537973619998,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.13,47.98
0.8,1.8,0.0136613145960004,Background,5.0,0.75,24.06,94.10775237483904,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.03,56.97
1.2,1.9,0.0192188562106814,Background,5.0,0.75,24.06,125.75335858855397,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.44,24.77
1.1,1.9,0.0168942021219512,Background,5.0,0.75,24.06,120.79354928573592,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.34,33.21
1.0,1.9,0.0140601390068602,Background,5.0,0.75,24.06,116.43421021290123,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.24,42.11
0.9,1.9,0.012468361457831,Background,5.0,0.75,24.06,112.52742115175352,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.14,51.1
0.8,1.9,0.007750380535003,Background,5.0,0.75,24.06,108.9656725525856,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.04,60.0
1.2,1.5,0.5423507737501877,Kellwasser,5.0,0.75,24.06,63.58027167152613,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.40,8.44
1.1,1.5,0.4513106663236548,Kellwasser,5.0,0.75,24.06,60.88902591727674,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.30,12.94
1.0,1.5,0.2871839651824914,Kellwasser,5.0,0.75,24.06,58.53344191564247,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.20,24.04
0.9,1.5,0.222660182293368,Kellwasser,5.0,0.75,24.06,56.37588401441462,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.10,34.04
0.8,1.5,0.1670819838861712,Kellwasser,5.0,0.75,24.06,54.35731145553291,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.00,45.23
1.2,1.6,0.4482605956346983,Kellwasser,5.0,0.75,24.06,77.60593143757433,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.41,10.28
1.1,1.6,0.2946546126510895,Kellwasser,5.0,0.75,24.06,74.50285193044692,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.31,18.81
1.0,1.6,0.2163664513304354,Kellwasser,5.0,0.75,24.06,71.77776569733396,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.21,28.99
0.9,1.6,0.1621258254390609,Kellwasser,5.0,0.75,24.06,69.13830293342471,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.11,38.9
0.8,1.6,0.1155339817023482,Kellwasser,5.0,0.75,24.06,66.80601654807106,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.01,49.72
1.2,1.7,0.2901434445838589,Kellwasser,5.0,0.75,24.06,92.660695372615,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.42,14.4
1.1,1.7,0.2030338143798629,Kellwasser,5.0,0.75,24.06,89.04434071155265,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.32,24.59
1.0,1.7,0.1598935476391279,Kellwasser,5.0,0.75,24.06,85.74733510613441,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.22,33.94
0.9,1.7,0.1241316047529674,Kellwasser,5.0,0.75,24.06,82.79585017589852,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.12,43.76
0.8,1.7,0.085714444192628,Kellwasser,5.0,0.75,24.06,80.14620107132941,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.02,53.76
1.2,1.8,0.2073015909934675,Kellwasser,5.0,0.75,24.06,108.65738295251504,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.43,20.46
1.1,1.8,0.1515051726611423,Kellwasser,5.0,0.75,24.06,104.45812222315,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.33,29.27
1.0,1.8,0.117020880986515,Kellwasser,5.0,0.75,24.06,100.6863676593639,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.23,37.98
0.9,1.8,0.0834592942189912,Kellwasser,5.0,0.75,24.06,97.26537973619998,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.13,47.98
0.8,1.8,0.063789424075269,Kellwasser,5.0,0.75,24.06,94.10775237483904,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.03,56.97
1.2,1.9,0.1393516788808994,Kellwasser,5.0,0.75,24.06,125.75335858855397,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.44,24.77
1.1,1.9,0.1095820149535169,Kellwasser,5.0,0.75,24.06,120.79354928573592,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.34,33.21
1.0,1.9,0.0864563214842188,Kellwasser,5.0,0.75,24.06,116.43421021290123,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.24,42.11
0.9,1.9,0.0602434461119541,Kellwasser,5.0,0.75,24.06,112.52742115175352,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.14,51.1
0.8,1.9,0.04362349743164,Kellwasser,5.0,0.75,24.06,108.9656725525856,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5c.dat.04,60.0
0.7,0.5,0.0275465718768146,Background,5.0,0.75,24.07,20.728190065710805,250210.pO2xPO4_5x5d.dat.40,3.47
0.6,0.5,0.0438350227956785,Background,5.0,0.75,24.07,18.56307062553242,250210.pO2xPO4_5x5d.dat.30,6.76
0.5,0.5,0.0583803218942878,Background,5.0,0.75,24.07,16.726929970900528,250210.pO2xPO4_5x5d.dat.20,9.96
0.4,0.5,0.0363564042538693,Background,5.0,0.75,24.07,15.1576787175145,250210.pO2xPO4_5x5d.dat.10,25.05
0.3,0.5,0.0235908485742525,Background,5.0,0.75,24.07,13.731698345509358,250210.pO2xPO4_5x5d.dat.00,59.96
0.7,0.6,0.0164756413773221,Background,5.0,0.75,24.07,33.974298276007175,250210.pO2xPO4_5x5d.dat.41,6.58
0.6,0.6,0.0643795058012661,Background,5.0,0.75,24.07,30.85872594965622,250210.pO2xPO4_5x5d.dat.31,9.23
0.5,0.6,0.0406938749747726,Background,5.0,0.75,24.07,28.26357194862794,250210.pO2xPO4_5x5d.dat.21,17.37
0.4,0.6,0.0229688251072655,Background,5.0,0.75,24.07,26.07417627586983,250210.pO2xPO4_5x5d.dat.11,43.97
0.3,0.6,0.0171879760707165,Background,5.0,0.75,24.07,24.11752029729541,250210.pO2xPO4_5x5d.dat.01,71.12
0.7,0.7,0.0329250601645155,Background,5.0,0.75,24.07,49.19312050333247,250210.pO2xPO4_5x5d.dat.42,8.78
0.6,0.7,0.0396112872356364,Background,5.0,0.75,24.07,44.91197250899859,250210.pO2xPO4_5x5d.dat.32,13.35
0.5,0.7,0.0288296170115824,Background,5.0,0.75,24.07,41.45136335864663,250210.pO2xPO4_5x5d.dat.22,33.73
0.4,0.7,0.0218852558243001,Background,5.0,0.75,24.07,38.511116144945845,250210.pO2xPO4_5x5d.dat.12,56.67
0.3,0.7,0.0141724273545065,Background,5.0,0.75,24.07,35.960205423180014,250210.pO2xPO4_5x5d.dat.02,77.24
0.7,0.8,0.0430559060240755,Background,5.0,0.75,24.07,66.69273716397583,250210.pO2xPO4_5x5d.dat.43,11.43
0.6,0.8,0.031262693394395,Background,5.0,0.75,24.07,60.75378405512311,250210.pO2xPO4_5x5d.dat.33,26.23
0.5,0.8,0.0196687840701029,Background,5.0,0.75,24.07,56.14568362943828,250210.pO2xPO4_5x5d.dat.23,45.43
0.4,0.8,0.0164893196894302,Background,5.0,0.75,24.07,52.391886129044,250210.pO2xPO4_5x5d.dat.13,65.9
0.3,0.8,0.008430726613648,Background,5.0,0.75,24.07,49.13370503345504,250210.pO2xPO4_5x5d.dat.03,82.36
0.7,0.9,0.0297519834108932,Background,5.0,0.75,24.07,86.6056143422611,250210.pO2xPO4_5x5d.dat.44,20.11
0.6,0.9,0.0231511673716277,Background,5.0,0.75,24.07,78.63334030844271,250210.pO2xPO4_5x5d.dat.34,36.84
0.5,0.9,0.0214806803333136,Background,5.0,0.75,24.07,72.49384361784905,250210.pO2xPO4_5x5d.dat.24,54.48
0.4,0.9,0.0139066870323945,Background,5.0,0.75,24.07,67.62663542758673,250210.pO2xPO4_5x5d.dat.14,72.03
0.3,0.9,0.004568540536876,Background,5.0,0.75,24.07,63.56633093673736,250210.pO2xPO4_5x5d.dat.04,86.47
0.7,0.5,0.1333503946678733,Kellwasser,5.0,0.75,24.07,20.728190065710805,250210.pO2xPO4_5x5d.dat.40,3.47
0.6,0.5,0.5714771657096358,Kellwasser,5.0,0.75,24.07,18.56307062553242,250210.pO2xPO4_5x5d.dat.30,6.76
0.5,0.5,0.4431363819090342,Kellwasser,5.0,0.75,24.07,16.726929970900528,250210.pO2xPO4_5x5d.dat.20,9.96
0.4,0.5,0.2215922494159897,Kellwasser,5.0,0.75,24.07,15.1576787175145,250210.pO2xPO4_5x5d.dat.10,25.05
0.3,0.5,0.0496841002537643,Kellwasser,5.0,0.75,24.07,13.731698345509358,250210.pO2xPO4_5x5d.dat.00,59.96
0.7,0.6,0.4900725270265684,Kellwasser,5.0,0.75,24.07,33.974298276007175,250210.pO2xPO4_5x5d.dat.41,6.58
0.6,0.6,0.5069080758082268,Kellwasser,5.0,0.75,24.07,30.85872594965622,250210.pO2xPO4_5x5d.dat.31,9.23
0.5,0.6,0.2847225308315018,Kellwasser,5.0,0.75,24.07,28.26357194862794,250210.pO2xPO4_5x5d.dat.21,17.37
0.4,0.6,0.1259844174455725,Kellwasser,5.0,0.75,24.07,26.07417627586983,250210.pO2xPO4_5x5d.dat.11,43.97
0.3,0.6,0.0321429520137352,Kellwasser,5.0,0.75,24.07,24.11752029729541,250210.pO2xPO4_5x5d.dat.01,71.12
0.7,0.7,0.5348140375620548,Kellwasser,5.0,0.75,24.07,49.19312050333247,250210.pO2xPO4_5x5d.dat.42,8.78
0.6,0.7,0.3151051147654742,Kellwasser,5.0,0.75,24.07,44.91197250899859,250210.pO2xPO4_5x5d.dat.32,13.35
0.5,0.7,0.1771504906432512,Kellwasser,5.0,0.75,24.07,41.45136335864663,250210.pO2xPO4_5x5d.dat.22,33.73
0.4,0.7,0.0414078352187027,Kellwasser,5.0,0.75,24.07,38.511116144945845,250210.pO2xPO4_5x5d.dat.12,56.67
0.3,0.7,0.0195146773171046,Kellwasser,5.0,0.75,24.07,35.960205423180014,250210.pO2xPO4_5x5d.dat.02,77.24
0.7,0.8,0.3374680978483387,Kellwasser,5.0,0.75,24.07,66.69273716397583,250210.pO2xPO4_5x5d.dat.43,11.43
0.6,0.8,0.2108196048755155,Kellwasser,5.0,0.75,24.07,60.75378405512311,250210.pO2xPO4_5x5d.dat.33,26.23
0.5,0.8,0.1043696690317936,Kellwasser,5.0,0.75,24.07,56.14568362943828,250210.pO2xPO4_5x5d.dat.23,45.43
0.4,0.8,0.0269750754126426,Kellwasser,5.0,0.75,24.07,52.391886129044,250210.pO2xPO4_5x5d.dat.13,65.9
0.3,0.8,0.0089633513858199,Kellwasser,5.0,0.75,24.07,49.13370503345504,250210.pO2xPO4_5x5d.dat.03,82.36
0.7,0.9,0.2300972687714299,Kellwasser,5.0,0.75,24.07,86.6056143422611,250210.pO2xPO4_5x5d.dat.44,20.11
0.6,0.9,0.1344901016265998,Kellwasser,5.0,0.75,24.07,78.63334030844271,250210.pO2xPO4_5x5d.dat.34,36.84
0.5,0.9,0.0350856145422365,Kellwasser,5.0,0.75,24.07,72.49384361784905,250210.pO2xPO4_5x5d.dat.24,54.48
0.4,0.9,0.0165960489367971,Kellwasser,5.0,0.75,24.07,67.62663542758673,250210.pO2xPO4_5x5d.dat.14,72.03
0.3,0.9,0.005129409677794,Kellwasser,5.0,0.75,24.07,63.56633093673736,250210.pO2xPO4_5x5d.dat.04,86.47
0.7,1.0,0.0238604061859532,Background,5.0,0.75,24.07,12.562803021864966,250210.pO2xPO4_5x5e.dat.40,30.16
0.6,1.0,0.0168774339477847,Background,5.0,0.75,24.07,11.643997822829988,250210.pO2xPO4_5x5e.dat.30,45.34
0.5,1.0,0.0162093957138555,Background,5.0,0.75,24.07,10.870564437936991,250210.pO2xPO4_5x5e.dat.20,61.06
0.4,1.0,0.0111440754757867,Background,5.0,0.75,24.07,10.170786481467076,250210.pO2xPO4_5x5e.dat.10,76.23
0.3,1.0,0.0029992661097362,Background,5.0,0.75,24.07,9.48225806496339,250210.pO2xPO4_5x5e.dat.00,87.84
0.7,1.1,0.0178150330711712,Background,5.0,0.75,24.07,22.44326424261089,250210.pO2xPO4_5x5e.dat.41,38.39
0.6,1.1,0.0182814966966684,Background,5.0,0.75,24.07,20.933113773935474,250210.pO2xPO4_5x5e.dat.31,52.38
0.5,1.1,0.0126805919130664,Background,5.0,0.75,24.07,19.499844711390324,250210.pO2xPO4_5x5e.dat.21,66.73
0.4,1.1,0.0066522661391795,Background,5.0,0.75,24.07,18.21955265768338,250210.pO2xPO4_5x5e.dat.11,78.15
0.3,1.1,0.0013371556590957,Background,5.0,0.75,24.07,17.140910131274723,250210.pO2xPO4_5x5e.dat.01,87.57
0.7,1.2,0.013463950302412,Background,5.0,0.75,24.07,33.75682717887685,250210.pO2xPO4_5x5e.dat.42,44.42
0.6,1.2,0.0144996891944882,Background,5.0,0.75,24.07,31.764171581016853,250210.pO2xPO4_5x5e.dat.32,57.5
0.5,1.2,0.0096960867806928,Background,5.0,0.75,24.07,29.9857620120747,250210.pO2xPO4_5x5e.dat.22,71.02
0.4,1.2,0.0040119807897855,Background,5.0,0.75,24.07,28.411899620550685,250210.pO2xPO4_5x5e.dat.12,81.9
0.3,1.2,0.0002835626622224,Background,5.0,0.75,24.07,26.959936803905293,250210.pO2xPO4_5x5e.dat.02,87.2
0.7,1.3,0.0139869917014579,Background,5.0,0.75,24.07,46.32042328012176,250210.pO2xPO4_5x5e.dat.43,50.46
0.6,1.3,0.0109606713216881,Background,5.0,0.75,24.07,43.80739483167417,250210.pO2xPO4_5x5e.dat.33,62.07
0.5,1.3,0.0071801034465892,Background,5.0,0.75,24.07,41.62279947195202,250210.pO2xPO4_5x5e.dat.23,73.58
0.4,1.3,0.0012170661223058,Background,5.0,0.75,24.07,39.606766222277656,250210.pO2xPO4_5x5e.dat.13,82.91
0.3,1.3,7.935043179677496e-05,Background,5.0,0.75,24.07,37.75361619773321,250210.pO2xPO4_5x5e.dat.03,87.48
0.7,1.4,0.0113384928338333,Background,5.0,0.75,24.07,60.11468940414488,250210.pO2xPO4_5x5e.dat.44,54.48
0.6,1.4,0.0078560712458553,Background,5.0,0.75,24.07,57.012803154066205,250210.pO2xPO4_5x5e.dat.34,66.0
0.5,1.4,0.0050504481014227,Background,5.0,0.75,24.07,54.286902013700455,250210.pO2xPO4_5x5e.dat.24,76.51
0.4,1.4,0.0002523184547842,Background,5.0,0.75,24.07,51.804116083076224,250210.pO2xPO4_5x5e.dat.14,87.39
0.3,1.4,2.219567239492172e-05,Background,5.0,0.75,24.07,49.63160608895123,250210.pO2xPO4_5x5e.dat.04,87.93
0.7,1.0,0.1536185728196627,Kellwasser,5.0,0.75,24.07,12.562803021864966,250210.pO2xPO4_5x5e.dat.40,30.16
0.6,1.0,0.0809668571282231,Kellwasser,5.0,0.75,24.07,11.643997822829988,250210.pO2xPO4_5x5e.dat.30,45.34
0.5,1.0,0.019280049494188,Kellwasser,5.0,0.75,24.07,10.870564437936991,250210.pO2xPO4_5x5e.dat.20,61.06
0.4,1.0,0.0106431302338938,Kellwasser,5.0,0.75,24.07,10.170786481467076,250210.pO2xPO4_5x5e.dat.10,76.23
0.3,1.0,0.0030370964657498,Kellwasser,5.0,0.75,24.07,9.48225806496339,250210.pO2xPO4_5x5e.dat.00,87.84
0.7,1.1,0.0996795187794674,Kellwasser,5.0,0.75,24.07,22.44326424261089,250210.pO2xPO4_5x5e.dat.41,38.39
0.6,1.1,0.0236598457395942,Kellwasser,5.0,0.75,24.07,20.933113773935474,250210.pO2xPO4_5x5e.dat.31,52.38
0.5,1.1,0.0128506073086852,Kellwasser,5.0,0.75,24.07,19.499844711390324,250210.pO2xPO4_5x5e.dat.21,66.73
0.4,1.1,0.0072890014844691,Kellwasser,5.0,0.75,24.07,18.21955265768338,250210.pO2xPO4_5x5e.dat.11,78.15
0.3,1.1,0.001280874960253,Kellwasser,5.0,0.75,24.07,17.140910131274723,250210.pO2xPO4_5x5e.dat.01,87.57
0.7,1.2,0.0582033895921204,Kellwasser,5.0,0.75,24.07,33.75682717887685,250210.pO2xPO4_5x5e.dat.42,44.42
0.6,1.2,0.0149713993192404,Kellwasser,5.0,0.75,24.07,31.764171581016853,250210.pO2xPO4_5x5e.dat.32,57.5
0.5,1.2,0.0093431762424403,Kellwasser,5.0,0.75,24.07,29.9857620120747,250210.pO2xPO4_5x5e.dat.22,71.02
0.4,1.2,0.0031128205276824,Kellwasser,5.0,0.75,24.07,28.411899620550685,250210.pO2xPO4_5x5e.dat.12,81.9
0.3,1.2,0.0002482171193647,Kellwasser,5.0,0.75,24.07,26.959936803905293,250210.pO2xPO4_5x5e.dat.02,87.2
0.7,1.3,0.0187798725288106,Kellwasser,5.0,0.75,24.07,46.32042328012176,250210.pO2xPO4_5x5e.dat.43,50.46
0.6,1.3,0.01010790346699,Kellwasser,5.0,0.75,24.07,43.80739483167417,250210.pO2xPO4_5x5e.dat.33,62.07
0.5,1.3,0.0062419785358891,Kellwasser,5.0,0.75,24.07,41.62279947195202,250210.pO2xPO4_5x5e.dat.23,73.58
0.4,1.3,0.0011463808632492,Kellwasser,5.0,0.75,24.07,39.606766222277656,250210.pO2xPO4_5x5e.dat.13,82.91
0.3,1.3,7.932350389455332e-05,Kellwasser,5.0,0.75,24.07,37.75361619773321,250210.pO2xPO4_5x5e.dat.03,87.48
0.7,1.4,0.0119680015015638,Kellwasser,5.0,0.75,24.07,60.11468940414488,250210.pO2xPO4_5x5e.dat.44,54.48
0.6,1.4,0.0072688096994415,Kellwasser,5.0,0.75,24.07,57.012803154066205,250210.pO2xPO4_5x5e.dat.34,66.0
0.5,1.4,0.0039532192969525,Kellwasser,5.0,0.75,24.07,54.286902013700455,250210.pO2xPO4_5x5e.dat.24,76.51
0.4,1.4,0.0002545578805131,Kellwasser,5.0,0.75,24.07,51.804116083076224,250210.pO2xPO4_5x5e.dat.14,87.39
0.3,1.4,5.5433483879178834e-05,Kellwasser,5.0,0.75,24.07,49.63160608895123,250210.pO2xPO4_5x5e.dat.04,87.93
0.7,1.5,0.0544173777910388,Background,5.0,0.75,24.07,51.712624554056674,250210.pO2xPO4_5x5f.dat.40,0.0
0.6,1.5,0.0544530099049499,Background,5.0,0.75,24.07,39.72171907662414,250210.pO2xPO4_5x5f.dat.30,0.0
0.5,1.5,0.0572087269115974,Background,5.0,0.75,24.07,31.469659006688744,250210.pO2xPO4_5x5f.dat.20,0.0
0.4,1.5,0.0560776996809026,Background,5.0,0.75,24.07,26.731911930255592,250210.pO2xPO4_5x5f.dat.10,0.09
0.3,1.5,0.0135120864785386,Background,5.0,0.75,24.07,23.37014302611351,250210.pO2xPO4_5x5f.dat.00,0.73
0.7,1.6,0.0528111295408563,Background,5.0,0.75,24.07,75.65908163087443,250210.pO2xPO4_5x5f.dat.41,0.09
0.6,1.6,0.0555278426268427,Background,5.0,0.75,24.07,62.75749183259904,250210.pO2xPO4_5x5f.dat.31,0.09
0.5,1.6,0.0172612594542647,Background,5.0,0.75,24.07,51.24601375428029,250210.pO2xPO4_5x5f.dat.21,0.55
0.4,1.6,0.0549990151256708,Background,5.0,0.75,24.07,43.09758878662251,250210.pO2xPO4_5x5f.dat.11,1.19
0.3,1.6,0.0376145436486898,Background,5.0,0.75,24.07,37.8100376110524,250210.pO2xPO4_5x5f.dat.01,2.29
0.7,1.7,0.0273563335650408,Background,5.0,0.75,24.07,99.69254460884258,250210.pO2xPO4_5x5f.dat.42,0.46
0.6,1.7,0.0193731526100194,Background,5.0,0.75,24.07,86.51687676319852,250210.pO2xPO4_5x5f.dat.32,0.82
0.5,1.7,0.1459138829252399,Background,5.0,0.75,24.07,74.02578194160014,250210.pO2xPO4_5x5f.dat.22,1.28
0.4,1.7,0.0454238042826798,Background,5.0,0.75,24.07,62.90711462497711,250210.pO2xPO4_5x5f.dat.12,2.56
0.3,1.7,0.0672466995664027,Background,5.0,0.75,24.07,54.84455323312432,250210.pO2xPO4_5x5f.dat.02,7.59
0.7,1.8,0.0457510792839221,Background,5.0,0.75,24.07,123.75280493870378,250210.pO2xPO4_5x5f.dat.43,1.28
0.6,1.8,0.1903956844882353,Background,5.0,0.75,24.07,110.49069871660322,250210.pO2xPO4_5x5f.dat.33,1.65
0.5,1.8,0.0469011198950489,Background,5.0,0.75,24.07,97.5887887761928,250210.pO2xPO4_5x5f.dat.23,3.2
0.4,1.8,0.047368887592311,Background,5.0,0.75,24.07,85.47129255020991,250210.pO2xPO4_5x5f.dat.13,7.22
0.3,1.8,0.0457192828647461,Background,5.0,0.75,24.07,74.70260607078671,250210.pO2xPO4_5x5f.dat.03,11.15
0.7,1.9,0.215852740041836,Background,5.0,0.75,24.07,147.818514960818,250210.pO2xPO4_5x5f.dat.44,2.01
0.6,1.9,0.0297733893812622,Background,5.0,0.75,24.07,134.5163182122633,250210.pO2xPO4_5x5f.dat.34,3.38
