,index,pO2_bg,PO4_bg,mscore_bg,State_bg,pCO2_bg,efolding (m)_bg,globe_avg_temp (C)_bg,dissolved_O2_sur (molkg-1x1E6)_bg,file_bg,benthic_anoxia_bg,pO2_ev,PO4_ev,mscore_ev,State_ev,pCO2_ev,efolding (m)_ev,globe_avg_temp (C)_ev,dissolved_O2_sur (molkg-1x1E6)_ev,file_ev,benthic_anoxia_ev,PO4_change,pO2_change,temp_change,benthic_anoxia_change,efolding_change,O2_change,rmse
365,364,1.0,1.1,0.393150484,Background,2.5,1.0,21.46,107.1565566,251103.pO2xPO4_5x5b.dat.21,3.94,1.0,1.5,0.524769688,Kellwasser,1.0,0.75,18.18,72.0914104,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.20,15.96,0.4,0.0,-3.28,12.02,-0.25,-35.0651462,27.68267103185187
74,73,1.1,1.0,0.427801779,Background,2.5,0.75,21.46,85.84064926,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.30,1.38,1.0,1.5,0.576999912,Kellwasser,0.75,1.0,17.06,80.04620759,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.20,12.84,0.5,-0.1,-4.4,11.46,0.25,-5.79444167,27.868467378197007
96,95,1.2,1.1,0.468167688,Background,2.5,0.75,21.46,111.5448613,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.41,1.65,1.1,1.6,0.5543525,Kellwasser,0.75,1.0,17.06,100.9647749,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.31,10.09,0.5,-0.1,-4.4,8.44,0.25,-10.5800864,27.884332776512565
3,2,1.2,0.9,0.364158016,Background,2.5,0.5,21.46,239.3142786,251104.pO2xPO4_5x5a.dat.44,1.1,1.0,1.4,0.615350876,Kellwasser,0.75,0.75,17.06,183.8741737,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.24,7.8,0.5,-0.2,-4.4,6.7,0.25,-55.4401049,28.014887350190364
394,393,1.1,1.2,0.416669591,Background,2.5,1.0,21.46,136.0907772,251103.pO2xPO4_5x5b.dat.32,3.85,0.9,1.4,0.394946273,Kellwasser,0.75,0.75,17.06,173.7303537,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.14,11.47,0.2,-0.2,-4.4,7.62,-0.25,37.6395765,28.04217422338372
372,371,1.0,1.1,0.393150484,Background,2.5,1.0,21.46,107.1565566,251103.pO2xPO4_5x5b.dat.21,3.94,0.9,1.4,0.636716441,Kellwasser,0.75,1.0,17.06,187.3711735,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.14,17.43,0.3,-0.1,-4.4,13.49,0.0,80.2146169,28.0489920936011
69,68,1.1,1.0,0.427801779,Background,2.5,0.75,21.46,85.84064926,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.30,1.38,1.1,1.6,0.521273485,Kellwasser,1.0,0.75,18.18,91.41401824,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.31,12.2,0.6,0.0,-3.28,10.82,0.0,5.57336898,28.197751285894032
92,91,1.2,1.1,0.468167688,Background,2.5,0.75,21.46,111.5448613,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.41,1.65,1.2,1.7,0.472367969,Kellwasser,1.0,0.75,18.18,113.443406,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.42,9.91,0.6,0.0,-3.28,8.26,0.0,1.8985447,28.29743974817646
196,195,0.9,0.8,0.414501043,Background,5.0,0.75,24.06,166.1389542,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.13,1.83,0.8,1.0,0.525368358,Kellwasser,1.0,0.75,18.18,81.30603237,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.00,7.06,0.2,-0.1,-5.88,5.23,0.0,-84.83292183,28.337533789493218
127,126,0.9,0.8,0.414501043,Background,5.0,0.75,24.06,166.1389542,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.13,1.83,0.8,1.0,0.525368358,Kellwasser,1.0,0.75,18.18,81.30603237,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.00,7.06,0.2,-0.1,-5.88,5.23,0.0,-84.83292183,28.337533789493218
406,405,1.1,1.2,0.416669591,Background,2.5,1.0,21.46,136.0907772,251103.pO2xPO4_5x5b.dat.32,3.85,1.0,1.5,0.576999912,Kellwasser,0.75,1.0,17.06,80.04620759,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.20,12.84,0.3,-0.1,-4.4,8.99,0.0,-56.04456961,28.68210432528739
79,78,1.2,1.1,0.468167688,Background,2.5,0.75,21.46,111.5448613,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.41,1.65,1.0,1.4,0.615350876,Kellwasser,0.75,0.75,17.06,183.8741737,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.24,7.8,0.3,-0.2,-4.4,6.15,0.0,72.3293124,28.749883280688103
50,49,1.1,1.0,0.427801779,Background,2.5,0.75,21.46,85.84064926,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.30,1.38,0.9,1.3,0.607251064,Kellwasser,0.75,0.75,17.06,149.5253819,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.13,8.26,0.3,-0.2,-4.4,6.88,0.0,63.68473264,28.80208346442868
363,362,1.0,1.1,0.393150484,Background,2.5,1.0,21.46,107.1565566,251103.pO2xPO4_5x5b.dat.21,3.94,1.0,1.4,0.642239103,Kellwasser,1.0,0.75,18.18,179.7021687,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.24,11.1,0.3,0.0,-3.28,7.16,-0.25,72.5456121,29.050213182433605
400,399,1.1,1.2,0.416669591,Background,2.5,1.0,21.46,136.0907772,251103.pO2xPO4_5x5b.dat.32,3.85,1.1,1.6,0.521273485,Kellwasser,1.0,0.75,18.18,91.41401824,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.31,12.2,0.4,0.0,-3.28,8.35,-0.25,-44.67675896,29.06682559433367
331,330,0.9,1.0,0.356375169,Background,2.5,1.0,21.46,83.33381993,251103.pO2xPO4_5x5b.dat.10,3.94,0.9,1.4,0.66094357,Kellwasser,1.0,0.75,18.18,169.6706604,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.14,14.68,0.4,0.0,-3.28,10.74,-0.25,86.33684047,29.06958876836892
329,328,0.9,1.0,0.356375169,Background,2.5,1.0,21.46,83.33381993,251103.pO2xPO4_5x5b.dat.10,3.94,0.9,1.3,0.66094357,Kellwasser,1.0,0.75,18.18,145.8663173,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.13,14.68,0.3,0.0,-3.28,10.74,-0.25,62.53249737,29.06958876836892
357,356,1.0,1.1,0.393150484,Background,2.5,1.0,21.46,107.1565566,251103.pO2xPO4_5x5b.dat.21,3.94,0.8,1.2,0.581754066,Kellwasser,0.75,0.75,17.06,121.8285979,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.02,11.01,0.1,-0.2,-4.4,7.07,-0.25,14.6720413,29.139045104137654
185,184,0.8,0.7,0.3879819,Background,5.0,0.75,24.06,130.5182668,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.02,1.83,0.7,0.9,0.513321644,Kellwasser,1.0,0.75,18.18,127.5337709,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5d.dat.44,9.27,0.2,-0.1,-5.88,7.44,0.0,-2.9844959,29.272847464768578
116,115,0.8,0.7,0.3879819,Background,5.0,0.75,24.06,130.5182668,Devon370Ma_075xRemin_5xpCO2.pO2xPO4_5x5a.dat.02,1.83,0.7,0.9,0.513321644,Kellwasser,1.0,0.75,18.18,127.5337709,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5d.dat.44,9.27,0.2,-0.1,-5.88,7.44,0.0,-2.9844959,29.272847464768578
318,317,1.0,1.0,0.371971628,Background,2.5,1.0,21.46,87.83979865,251103.pO2xPO4_5x5b.dat.20,2.75,0.9,1.4,0.636716441,Kellwasser,0.75,1.0,17.06,187.3711735,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.14,17.43,0.4,-0.1,-4.4,14.68,0.0,99.53137485,29.315875333699598
420,419,1.2,1.3,0.431697772,Background,2.5,1.0,21.46,170.1500732,251103.pO2xPO4_5x5b.dat.43,3.58,1.1,1.6,0.5543525,Kellwasser,0.75,1.0,17.06,100.9647749,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.31,10.09,0.3,-0.1,-4.4,6.51,0.0,-69.1852983,29.55895253717408
15,14,1.2,0.9,0.364158016,Background,2.5,0.5,21.46,239.3142786,251104.pO2xPO4_5x5a.dat.44,1.1,1.2,1.6,0.634581795,Kellwasser,1.0,0.75,18.18,95.13406258,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.41,7.34,0.7,0.0,-3.28,6.24,0.25,-144.180216,29.627753006092824
388,387,1.2,1.2,0.427080903,Background,2.5,1.0,21.46,145.293583,251103.pO2xPO4_5x5b.dat.42,2.84,1.2,1.8,0.375039434,Kellwasser,1.0,0.75,18.18,133.0883533,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.43,12.75,0.6,0.0,-3.28,9.91,-0.25,-12.2052297,29.782868354321046
391,390,1.2,1.2,0.427080903,Background,2.5,1.0,21.46,145.293583,251103.pO2xPO4_5x5b.dat.42,2.84,1.1,1.7,0.554011959,Kellwasser,0.75,1.0,17.06,120.2411222,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.32,13.67,0.5,-0.1,-4.4,10.83,0.0,-25.0524608,29.81750235166831
311,310,1.0,1.0,0.371971628,Background,2.5,1.0,21.46,87.83979865,251103.pO2xPO4_5x5b.dat.20,2.75,1.0,1.5,0.524769688,Kellwasser,1.0,0.75,18.18,72.0914104,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.20,15.96,0.5,0.0,-3.28,13.21,-0.25,-15.74838825,29.82363907360991
371,370,1.0,1.1,0.393150484,Background,2.5,1.0,21.46,107.1565566,251103.pO2xPO4_5x5b.dat.21,3.94,0.9,1.3,0.503735592,Kellwasser,0.75,1.0,17.06,161.3606291,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.13,11.56,0.2,-0.1,-4.4,7.62,0.0,54.2040725,29.89370156915092
66,65,1.1,1.0,0.427801779,Background,2.5,0.75,21.46,85.84064926,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.30,1.38,1.1,1.5,0.646946866,Kellwasser,1.0,0.75,18.18,74.9922765,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.30,7.98,0.5,0.0,-3.28,6.6,0.0,-10.84837276,29.93407752836666
416,415,1.2,1.3,0.431697772,Background,2.5,1.0,21.46,170.1500732,251103.pO2xPO4_5x5b.dat.43,3.58,1.2,1.7,0.472367969,Kellwasser,1.0,0.75,18.18,113.443406,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.42,9.91,0.4,0.0,-3.28,6.33,-0.25,-56.7066672,30.168520013151042
90,89,1.2,1.1,0.468167688,Background,2.5,0.75,21.46,111.5448613,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.41,1.65,1.2,1.6,0.634581795,Kellwasser,1.0,0.75,18.18,95.13406258,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.41,7.34,0.5,0.0,-3.28,5.69,0.0,-16.41079872,30.295539086030445
390,389,1.2,1.2,0.427080903,Background,2.5,1.0,21.46,145.293583,251103.pO2xPO4_5x5b.dat.42,2.84,1.1,1.6,0.5543525,Kellwasser,0.75,1.0,17.06,100.9647749,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.31,10.09,0.4,-0.1,-4.4,7.25,0.0,-44.3288081,30.55161174317722
333,332,0.9,1.0,0.356375169,Background,2.5,1.0,21.46,83.33381993,251103.pO2xPO4_5x5b.dat.10,3.94,0.8,1.2,0.534846015,Kellwasser,0.75,1.0,17.06,130.6640625,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.02,15.69,0.2,-0.1,-4.4,11.75,0.0,47.33024257,30.606982860502292
288,287,0.9,0.9,0.351258549,Background,2.5,1.0,21.46,217.7454153,251103.pO2xPO4_5x5a.dat.14,2.84,0.9,1.3,0.66094357,Kellwasser,1.0,0.75,18.18,145.8663173,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.13,14.68,0.4,0.0,-3.28,11.84,-0.25,-71.879098,30.626952572423914
290,289,0.9,0.9,0.351258549,Background,2.5,1.0,21.46,217.7454153,251103.pO2xPO4_5x5a.dat.14,2.84,0.9,1.4,0.66094357,Kellwasser,1.0,0.75,18.18,169.6706604,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.14,14.68,0.5,0.0,-3.28,11.84,-0.25,-48.0747549,30.626952572423914
327,326,0.9,1.0,0.356375169,Background,2.5,1.0,21.46,83.33381993,251103.pO2xPO4_5x5b.dat.10,3.94,0.9,1.2,0.707311062,Kellwasser,1.0,0.75,18.18,123.9745034,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.12,9.27,0.2,0.0,-3.28,5.33,-0.25,40.64068347,30.79817510891302
380,379,1.2,1.2,0.427080903,Background,2.5,1.0,21.46,145.293583,251103.pO2xPO4_5x5b.dat.42,2.84,1.0,1.5,0.447463833,Kellwasser,0.75,0.75,17.06,75.25343972,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.20,8.53,0.3,-0.2,-4.4,5.69,-0.25,-70.04014328,30.84953999186306
48,47,1.1,1.0,0.427801779,Background,2.5,0.75,21.46,85.84064926,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.30,1.38,0.9,1.2,0.721538316,Kellwasser,0.75,0.75,17.06,127.3138187,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.12,7.06,0.2,-0.2,-4.4,5.68,0.0,41.47316944,31.11380439473788
296,295,1.0,1.0,0.371971628,Background,2.5,1.0,21.46,87.83979865,251103.pO2xPO4_5x5b.dat.20,2.75,0.8,1.1,0.512140493,Kellwasser,1.0,0.5,18.18,94.47151388,Devon370Ma_050xRemin_1xpCO2.pO2xPO4_5x5b.dat.01,8.26,0.1,-0.2,-3.28,5.51,-0.5,6.63171523,31.21472211343919
386,385,1.2,1.2,0.427080903,Background,2.5,1.0,21.46,145.293583,251103.pO2xPO4_5x5b.dat.42,2.84,1.2,1.7,0.472367969,Kellwasser,1.0,0.75,18.18,113.443406,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.42,9.91,0.5,0.0,-3.28,7.07,-0.25,-31.850177,31.246266641151585
1,0,1.2,0.9,0.364158016,Background,2.5,0.5,21.46,239.3142786,251104.pO2xPO4_5x5a.dat.44,1.1,1.0,1.3,0.740030777,Kellwasser,0.75,0.75,17.06,157.7604708,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.23,6.51,0.4,-0.2,-4.4,5.41,0.25,-81.5538078,31.37304783366221
308,307,1.0,1.0,0.371971628,Background,2.5,1.0,21.46,87.83979865,251103.pO2xPO4_5x5b.dat.20,2.75,1.0,1.4,0.642239103,Kellwasser,1.0,0.75,18.18,179.7021687,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.24,11.1,0.4,0.0,-3.28,8.35,-0.25,91.86237005,31.56120039654271
352,351,1.1,1.1,0.416669591,Background,2.5,1.0,21.46,113.6966021,251103.pO2xPO4_5x5b.dat.31,3.85,1.0,1.6,0.575716022,Kellwasser,0.75,1.0,17.06,97.3596907,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.21,18.07,0.5,-0.1,-4.4,14.22,0.0,-16.3369114,31.67499500494119
298,297,1.0,1.0,0.371971628,Background,2.5,1.0,21.46,87.83979865,251103.pO2xPO4_5x5b.dat.20,2.75,0.8,1.2,0.581754066,Kellwasser,0.75,0.75,17.06,121.8285979,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.02,11.01,0.2,-0.2,-4.4,8.26,-0.25,33.98879925,31.76141031130382
292,291,0.9,0.9,0.351258549,Background,2.5,1.0,21.46,217.7454153,251103.pO2xPO4_5x5a.dat.14,2.84,0.8,1.2,0.534846015,Kellwasser,0.75,1.0,17.06,130.6640625,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.02,15.69,0.3,-0.1,-4.4,12.85,0.0,-87.0813528,31.829346645423932
306,305,1.0,1.0,0.371971628,Background,2.5,1.0,21.46,87.83979865,251103.pO2xPO4_5x5b.dat.20,2.75,0.8,1.2,0.684237598,Kellwasser,1.0,0.75,18.18,118.3068962,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.02,12.57,0.2,-0.2,-3.28,9.82,-0.25,30.46709755,32.27795107914877
304,303,1.0,1.0,0.371971628,Background,2.5,1.0,21.46,87.83979865,251103.pO2xPO4_5x5b.dat.20,2.75,0.8,1.1,0.684237598,Kellwasser,1.0,0.75,18.18,103.7711627,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.01,12.57,0.1,-0.2,-3.28,9.82,-0.25,15.93136405,32.27795107914877
62,61,1.1,1.0,0.427801779,Background,2.5,0.75,21.46,85.84064926,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.30,1.38,1.1,1.4,0.694506238,Kellwasser,1.0,0.75,18.18,190.6808611,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.34,6.79,0.4,0.0,-3.28,5.41,0.0,104.8402118,32.29735102206841
16,15,1.2,0.9,0.364158016,Background,2.5,0.5,21.46,239.3142786,251104.pO2xPO4_5x5a.dat.44,1.1,1.1,1.6,0.521273485,Kellwasser,1.0,0.75,18.18,91.41401824,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.31,12.2,0.7,-0.1,-3.28,11.1,0.25,-147.9002604,32.3529196386146
286,285,0.9,0.9,0.351258549,Background,2.5,1.0,21.46,217.7454153,251103.pO2xPO4_5x5a.dat.14,2.84,0.9,1.2,0.707311062,Kellwasser,1.0,0.75,18.18,123.9745034,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.12,9.27,0.3,0.0,-3.28,6.43,-0.25,-93.7709119,32.39184506680043
297,296,1.0,1.0,0.371971628,Background,2.5,1.0,21.46,87.83979865,251103.pO2xPO4_5x5b.dat.20,2.75,0.8,1.1,0.704886087,Kellwasser,0.75,0.75,17.06,102.3750592,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.01,7.8,0.1,-0.2,-4.4,5.05,-0.25,14.53526055,32.40532768746372
316,315,1.0,1.0,0.371971628,Background,2.5,1.0,21.46,87.83979865,251103.pO2xPO4_5x5b.dat.20,2.75,0.8,1.2,0.534846015,Kellwasser,0.75,1.0,17.06,130.6640625,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.02,15.69,0.2,-0.2,-4.4,12.94,0.0,42.82426385,32.40532771299455
20,19,1.2,0.9,0.364158016,Background,2.5,0.5,21.46,239.3142786,251104.pO2xPO4_5x5a.dat.44,1.1,1.0,1.5,0.576999912,Kellwasser,0.75,1.0,17.06,80.04620759,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.20,12.84,0.6,-0.2,-4.4,11.74,0.5,-159.268071,32.590360896656385
359,358,1.0,1.1,0.393150484,Background,2.5,1.0,21.46,107.1565566,251103.pO2xPO4_5x5b.dat.21,3.94,0.8,1.1,0.684237598,Kellwasser,1.0,0.75,18.18,103.7711627,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.01,12.57,0.0,-0.2,-3.28,8.63,-0.25,-3.3853939,32.61015697602179
361,360,1.0,1.1,0.393150484,Background,2.5,1.0,21.46,107.1565566,251103.pO2xPO4_5x5b.dat.21,3.94,0.8,1.2,0.684237598,Kellwasser,1.0,0.75,18.18,118.3068962,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.02,12.57,0.1,-0.2,-3.28,8.63,-0.25,11.1503396,32.61015697602179
338,337,1.1,1.1,0.416669591,Background,2.5,1.0,21.46,113.6966021,251103.pO2xPO4_5x5b.dat.31,3.85,0.9,1.4,0.394946273,Kellwasser,0.75,0.75,17.06,173.7303537,Devon370Ma_075xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.14,11.47,0.3,-0.2,-4.4,7.62,-0.25,60.0337516,32.67674617458385
317,316,1.0,1.0,0.371971628,Background,2.5,1.0,21.46,87.83979865,251103.pO2xPO4_5x5b.dat.20,2.75,0.9,1.3,0.503735592,Kellwasser,0.75,1.0,17.06,161.3606291,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.13,11.56,0.3,-0.1,-4.4,8.81,0.0,73.52083045,32.68765959354739
342,341,1.1,1.1,0.416669591,Background,2.5,1.0,21.46,113.6966021,251103.pO2xPO4_5x5b.dat.31,3.85,0.9,1.4,0.66094357,Kellwasser,1.0,0.75,18.18,169.6706604,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.14,14.68,0.3,-0.2,-3.28,10.83,-0.25,55.9740583,32.77329863223126
340,339,1.1,1.1,0.416669591,Background,2.5,1.0,21.46,113.6966021,251103.pO2xPO4_5x5b.dat.31,3.85,0.9,1.3,0.66094357,Kellwasser,1.0,0.75,18.18,145.8663173,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.13,14.68,0.2,-0.2,-3.28,10.83,-0.25,32.1697152,32.77329863223126
344,343,1.1,1.1,0.416669591,Background,2.5,1.0,21.46,113.6966021,251103.pO2xPO4_5x5b.dat.31,3.85,1.1,1.6,0.521273485,Kellwasser,1.0,0.75,18.18,91.41401824,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.31,12.2,0.5,0.0,-3.28,8.35,-0.25,-22.28258386,32.86030780722887
370,369,1.0,1.1,0.393150484,Background,2.5,1.0,21.46,107.1565566,251103.pO2xPO4_5x5b.dat.21,3.94,0.8,1.2,0.534846015,Kellwasser,0.75,1.0,17.06,130.6640625,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.02,15.69,0.1,-0.2,-4.4,11.75,0.0,23.5075059,32.93713051167506
67,66,1.1,1.0,0.427801779,Background,2.5,0.75,21.46,85.84064926,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.30,1.38,1.0,1.5,0.524769688,Kellwasser,1.0,0.75,18.18,72.0914104,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.20,15.96,0.5,-0.1,-3.28,14.58,0.0,-13.74923886,32.938143061365324
350,349,1.1,1.1,0.416669591,Background,2.5,1.0,21.46,113.6966021,251103.pO2xPO4_5x5b.dat.31,3.85,1.0,1.5,0.576999912,Kellwasser,0.75,1.0,17.06,80.04620759,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.20,12.84,0.4,-0.1,-4.4,8.99,0.0,-33.65039451,33.02858102662009
91,90,1.2,1.1,0.468167688,Background,2.5,0.75,21.46,111.5448613,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.41,1.65,1.1,1.6,0.521273485,Kellwasser,1.0,0.75,18.18,91.41401824,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.31,12.2,0.5,-0.1,-3.28,10.55,0.0,-20.13084306,33.04359164704812
12,11,1.2,0.9,0.364158016,Background,2.5,0.5,21.46,239.3142786,251104.pO2xPO4_5x5a.dat.44,1.1,1.2,1.5,0.627748193,Kellwasser,1.0,0.75,18.18,78.00653839,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5c.dat.40,6.61,0.6,0.0,-3.28,5.51,0.25,-161.3077402,33.18410434997234
339,338,1.1,1.1,0.416669591,Background,2.5,1.0,21.46,113.6966021,251103.pO2xPO4_5x5b.dat.31,3.85,0.9,1.2,0.707311062,Kellwasser,1.0,0.75,18.18,123.9745034,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.12,9.27,0.1,-0.2,-3.28,5.42,-0.25,10.2779013,33.201580083481545
95,94,1.2,1.1,0.468167688,Background,2.5,0.75,21.46,111.5448613,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.41,1.65,1.0,1.5,0.576999912,Kellwasser,0.75,1.0,17.06,80.04620759,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.20,12.84,0.4,-0.2,-4.4,11.19,0.25,-31.49865371,33.25565966350002
348,347,1.1,1.1,0.416669591,Background,2.5,1.0,21.46,113.6966021,251103.pO2xPO4_5x5b.dat.31,3.85,0.9,1.3,0.503735592,Kellwasser,0.75,1.0,17.06,161.3606291,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.13,11.56,0.2,-0.2,-4.4,7.71,0.0,47.664027,33.47783899432671
349,348,1.1,1.1,0.416669591,Background,2.5,1.0,21.46,113.6966021,251103.pO2xPO4_5x5b.dat.31,3.85,0.9,1.4,0.636716441,Kellwasser,0.75,1.0,17.06,187.3711735,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.14,17.43,0.3,-0.2,-4.4,13.58,0.0,73.6745714,33.47784665955824
421,420,1.2,1.3,0.431697772,Background,2.5,1.0,21.46,170.1500732,251103.pO2xPO4_5x5b.dat.43,3.58,1.0,1.6,0.575716022,Kellwasser,0.75,1.0,17.06,97.3596907,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5c.dat.21,18.07,0.3,-0.2,-4.4,14.49,0.0,-72.7903825,33.63928233203687
405,404,1.1,1.2,0.416669591,Background,2.5,1.0,21.46,136.0907772,251103.pO2xPO4_5x5b.dat.32,3.85,0.9,1.4,0.636716441,Kellwasser,0.75,1.0,17.06,187.3711735,Devon370Ma_1xRemin_0.75xpCO2.pO2xPO4_5x5b.dat.14,17.43,0.2,-0.2,-4.4,13.58,0.0,51.2803963,33.80877517185651
64,63,1.1,1.0,0.427801779,Background,2.5,0.75,21.46,85.84064926,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.30,1.38,0.9,1.4,0.66094357,Kellwasser,1.0,0.75,18.18,169.6706604,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.14,14.68,0.4,-0.2,-3.28,13.3,0.0,83.83001114,33.84467461814672
58,57,1.1,1.0,0.427801779,Background,2.5,0.75,21.46,85.84064926,Devon370Ma_075xRemin_2.5xpCO2.pO2xPO4_5x5b.dat.30,1.38,0.9,1.1,0.477965643,Kellwasser,1.0,0.75,18.18,103.7711627,Devon370Ma_075xRemin_1xpCO2.pO2xPO4_5x5b.dat.11,6.61,0.1,-0.2,-3.28,5.23,0.0,17.93051344,33.84467461814672
